2025-08-11T20:39:30.939+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2025-08-11T20:39:31.033+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : 6 mappings in 'requestMappingHandlerMapping'
2025-08-11T20:39:31.075+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPatternParser'
2025-08-11T20:39:31.082+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2025-08-11T20:39:31.098+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2025-08-11T20:39:31.129+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewControllerHandlerMapping'
2025-08-11T20:39:31.135+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.135+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewControllerHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2025-08-11T20:39:31.148+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameHandlerMapping'
2025-08-11T20:39:31.150+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.150+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'beanNameHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2025-08-11T20:39:31.197+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'routerFunctionMapping'
2025-08-11T20:39:31.199+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.199+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'routerFunctionMapping' via factory method to bean named 'mvcResourceUrlProvider'
2025-08-11T20:39:31.204+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'messageConverters'
2025-08-11T20:39:31.204+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration'
2025-08-11T20:39:31.212+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'stringHttpMessageConverter'
2025-08-11T20:39:31.212+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.HttpMessageConvertersAutoConfiguration$StringHttpMessageConverterConfiguration'
2025-08-11T20:39:31.222+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'stringHttpMessageConverter' via factory method to bean named 'environment'
2025-08-11T20:39:31.252+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mappingJackson2HttpMessageConverter'
2025-08-11T20:39:31.252+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.http.JacksonHttpMessageConvertersConfiguration$MappingJackson2HttpMessageConverterConfiguration'
2025-08-11T20:39:31.258+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonObjectMapper'
2025-08-11T20:39:31.259+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration'
2025-08-11T20:39:31.271+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration'
2025-08-11T20:39:31.278+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'standardJacksonObjectMapperBuilderCustomizer'
2025-08-11T20:39:31.279+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration'
2025-08-11T20:39:31.287+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2025-08-11T20:39:31.323+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'standardJacksonObjectMapperBuilderCustomizer' via factory method to bean named 'spring.jackson-org.springframework.boot.autoconfigure.jackson.JacksonProperties'
2025-08-11T20:39:31.326+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNamesModule'
2025-08-11T20:39:31.327+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$ParameterNamesModuleConfiguration'
2025-08-11T20:39:31.349+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonMixinModule'
2025-08-11T20:39:31.349+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonMixinConfiguration'
2025-08-11T20:39:31.354+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonMixinModuleEntries'
2025-08-11T20:39:31.354+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModuleEntries' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6a22868a'
2025-08-11T20:39:31.366+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModule' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6a22868a'
2025-08-11T20:39:31.366+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jsonMixinModule' via factory method to bean named 'jsonMixinModuleEntries'
2025-08-11T20:39:31.371+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jsonComponentModule'
2025-08-11T20:39:31.371+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration'
2025-08-11T20:39:31.400+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jacksonGeoModule'
2025-08-11T20:39:31.401+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.data.web.config.SpringDataJacksonConfiguration'
2025-08-11T20:39:31.402+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springDataWebSettings'
2025-08-11T20:39:31.402+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration'
2025-08-11T20:39:31.403+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.data.web.SpringDataWebAutoConfiguration' via constructor to bean named 'spring.data.web-org.springframework.boot.autoconfigure.data.web.SpringDataWebProperties'
2025-08-11T20:39:31.420+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageModule'
2025-08-11T20:39:31.423+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageJacksonModule'
2025-08-11T20:39:31.423+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.cloud.openfeign.FeignAutoConfiguration$FeignJacksonConfiguration'
2025-08-11T20:39:31.433+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortModule'
2025-08-11T20:39:31.447+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@6a22868a'
2025-08-11T20:39:31.447+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapperBuilder' via factory method to bean named 'standardJacksonObjectMapperBuilderCustomizer'
2025-08-11T20:39:31.476+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'jacksonObjectMapper' via factory method to bean named 'jacksonObjectMapperBuilder'
2025-08-11T20:39:31.578+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mappingJackson2HttpMessageConverter' via factory method to bean named 'jacksonObjectMapper'
2025-08-11T20:39:31.635+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceHandlerMapping'
2025-08-11T20:39:31.637+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcContentNegotiationManager'
2025-08-11T20:39:31.637+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.637+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceHandlerMapping' via factory method to bean named 'mvcResourceUrlProvider'
2025-08-11T20:39:31.663+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.w.s.handler.SimpleUrlHandlerMapping  : Patterns [/webjars/**, /**] in 'resourceHandlerMapping'
2025-08-11T20:39:31.670+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultServletHandlerMapping'
2025-08-11T20:39:31.672+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2025-08-11T20:39:31.674+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
2025-08-11T20:39:31.674+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.674+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
2025-08-11T20:39:31.680+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortResolver'
2025-08-11T20:39:31.683+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortCustomizer'
2025-08-11T20:39:31.693+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableResolver'
2025-08-11T20:39:31.694+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableCustomizer'
2025-08-11T20:39:31.728+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2025-08-11T20:39:31.781+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2025-08-11T20:39:31.782+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
2025-08-11T20:39:31.793+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
2025-08-11T20:39:31.850+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2025-08-11T20:39:31.850+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@2af243e1'
2025-08-11T20:39:31.851+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2025-08-11T20:39:31.919+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerFunctionAdapter'
2025-08-11T20:39:31.924+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUriComponentsContributor'
2025-08-11T20:39:31.924+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
2025-08-11T20:39:31.924+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
2025-08-11T20:39:31.933+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
2025-08-11T20:39:31.938+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
2025-08-11T20:39:31.944+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerExceptionResolver'
2025-08-11T20:39:31.946+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
2025-08-11T20:39:31.954+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 0 @ExceptionHandler, 1 ResponseBodyAdvice
2025-08-11T20:39:31.964+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerAutoConfiguration$CircuitBreakerEndpointAutoConfiguration'
2025-08-11T20:39:31.970+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakerEndpoint'
2025-08-11T20:39:31.970+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerEndpoint' via factory method to bean named 'circuitBreakerRegistry'
2025-08-11T20:39:32.003+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakerEventsEndpoint'
2025-08-11T20:39:32.003+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerEventsEndpoint' via factory method to bean named 'eventConsumerRegistry'
2025-08-11T20:39:32.015+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerAutoConfiguration'
2025-08-11T20:39:32.019+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'meterRegistryCloser'
2025-08-11T20:39:32.025+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakersHealthIndicatorAutoConfiguration'
2025-08-11T20:39:32.034+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakersHealthIndicator'
2025-08-11T20:39:32.039+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'healthStatusAggregator'
2025-08-11T20:39:32.039+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointConfiguration'
2025-08-11T20:39:32.046+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.endpoint.health-org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties'
2025-08-11T20:39:32.060+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'healthStatusAggregator' via factory method to bean named 'management.endpoint.health-org.springframework.boot.actuate.autoconfigure.health.HealthEndpointProperties'
2025-08-11T20:39:32.073+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakersHealthIndicator' via factory method to bean named 'circuitBreakerRegistry'
2025-08-11T20:39:32.073+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakersHealthIndicator' via factory method to bean named 'resilience4j.circuitbreaker-io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerProperties'
2025-08-11T20:39:32.073+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakersHealthIndicator' via factory method to bean named 'healthStatusAggregator'
2025-08-11T20:39:32.084+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.micrometer.autoconfigure.TimerAutoConfiguration$TimerAutoEndpointConfiguration'
2025-08-11T20:39:32.084+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerEndpoint'
2025-08-11T20:39:32.084+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerRegistry'
2025-08-11T20:39:32.084+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.micrometer.autoconfigure.TimerConfigurationOnMissingBean'
2025-08-11T20:39:32.112+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resilience4j.micrometer.timer-io.github.resilience4j.springboot3.micrometer.autoconfigure.TimerProperties'
2025-08-11T20:39:32.133+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerEventsConsumerRegistry'
2025-08-11T20:39:32.138+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerRegistryEventConsumer'
2025-08-11T20:39:32.148+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'compositeTimerCustomizer'
2025-08-11T20:39:32.158+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerRegistry' via factory method to bean named 'resilience4j.micrometer.timer-io.github.resilience4j.springboot3.micrometer.autoconfigure.TimerProperties'
2025-08-11T20:39:32.159+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerRegistry' via factory method to bean named 'timerEventsConsumerRegistry'
2025-08-11T20:39:32.159+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerRegistry' via factory method to bean named 'timerRegistryEventConsumer'
2025-08-11T20:39:32.159+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerRegistry' via factory method to bean named 'compositeTimerCustomizer'
2025-08-11T20:39:32.159+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerRegistry' via factory method to bean named 'simpleMeterRegistry'
2025-08-11T20:39:32.173+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerEndpoint' via factory method to bean named 'timerRegistry'
2025-08-11T20:39:32.173+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerEventsEndpoint'
2025-08-11T20:39:32.182+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerEventsEndpoint' via factory method to bean named 'timerEventsConsumerRegistry'
2025-08-11T20:39:32.188+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'timerAspect'
2025-08-11T20:39:32.189+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerAspect' via factory method to bean named 'resilience4j.micrometer.timer-io.github.resilience4j.springboot3.micrometer.autoconfigure.TimerProperties'
2025-08-11T20:39:32.189+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerAspect' via factory method to bean named 'timerRegistry'
2025-08-11T20:39:32.189+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerAspect' via factory method to bean named 'fallbackExecutor'
2025-08-11T20:39:32.189+05:30 DEBUG 12644 --- [QUIZ-SERVICE] [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'timerAspect' via factory method to bean named 'spelResolver'
